time_step,Amplitude,Angular_Vel,force,mass,K,B,delta_mass,delta_K,delta_B,ideal_disp,ideal_vel,ideal_acc,actual_disp,actual_vel,actual_acc,G(x)
3.1,2,0.5,1.999567528378714,10,2,10,1,0.1,1,0.8336069496084156,-0.003009681991002,0.03624504490719025,0.8301476073856552,-0.010256719550697381,0.033552860720591736,0.10631090190845988
3.2,2,0.5,1.9991472060830102,10,2,10,1,0.1,1,0.8334815167508184,0.0004431815917175226,0.03277523566641982,0.8292846593764837,-0.007053533599792446,0.030476208271828297,0.10635114060968422
3.3000000000000003,2,0.5,1.9937300569078378,10,2,10,1,0.1,1,0.8336836645813606,0.00353844428343251,0.02909782849107916,0.8287263120548062,-0.004167971463788476,0.027204771608583478,0.10590943135027563
3.4000000000000004,2,0.5,1.9833296209049371,10,2,10,1,0.1,1,0.8341766394996126,0.00625676145639693,0.02524087273417426,0.8284398701375796,-0.001618217393150027,0.02376420772187911,0.10498997734248705
3.5,2,0.5,1.9679718937478738,10,2,10,1,0.1,1,0.8349218971432011,0.008581530262680714,0.021231279683466456,0.8283909507086309,0.000580052400929243,0.020179120077229763,0.1035982675490221
3.6,2,0.5,1.9476952617563903,10,2,10,1,0.1,1,0.8358793606428064,0.010498789196830647,0.017094864850247093,0.8285437208167813,0.002413575306248487,0.016473101788401487,0.1017410491763281
3.7,2,0.5,1.9225504059505998,10,2,10,1,0.1,1,0.8370076882204349,0.01199710140930592,0.012856401541667074,0.8288611407707136,0.0038713959944346433,0.012668786763029112,0.09942629683453512
3.8000000000000003,2,0.5,1.892600175374829,10,2,10,1,0.1,1,0.8382645141449317,0.01306745965584725,0.008539655052649286,0.8293051840229838,0.004944779393244937,0.00878788323644261,0.09666318103198593
3.9000000000000004,2,0.5,1.8579194300077384,10,2,10,1,0.1,1,0.8396066904895881,0.013703182760283946,0.0041674221425722635,0.8298370600092992,0.005627113754298249,0.004851213880993562,0.09346203363622174
4.0,2,0.5,1.8185948536513634,10,2,10,1,0.1,1,0.8409905130796528,0.013899822726579306,-0.00023843997737351688,0.8304174179035009,0.005913828648006264,0.0008787419023584113,0.08983431234071478
4.1000000000000005,2,0.5,1.7747247372667505,10,2,10,1,0.1,1,0.8423719403011266,0.013655071892360196,-0.004656986225910465,0.8310065493501385,0.005802306765055297,-0.003110399162195344,0.0857925625378738
4.2,2,0.5,1.7264187332977474,10,2,10,1,0.1,1,0.8437068041572916,0.012968671147053402,-0.009068158648736979,0.8315645781543122,0.005291804184948595,-0.007097884260067522,0.0813503777403123
4.3,2,0.5,1.6737975815969954,10,2,10,1,0.1,1,0.8449510082475894,0.01184232529381985,-0.013452768783638193,0.8320516431991986,0.004383370970422317,-0.01106617725417883,0.07652235803616335
4.4,2,0.5,1.6169928076391802,10,2,10,1,0.1,1,0.8460607229752988,0.010279612836244838,-0.01779247666738657,0.8324280757604788,0.0030797707710178293,-0.014998511812638319,0.07132406653442741
4.5,2,0.5,1.5561463937758424,10,2,10,1,0.1,1,0.8469925639043565,0.008285908575852553,-0.022069781979139627,0.8326545678604305,0.0013854040647943212,-0.018878876676709018,0.06577198417412836
4.6000000000000005,2,0.5,1.49141042435344,10,2,10,1,0.1,1,0.8477037726765979,0.005868292455884824,-0.026268004555860404,0.832692327228928,-0.000693761367288256,-0.022692007980648906,0.05988346337495565
4.7,2,0.5,1.4229467055816887,10,2,10,1,0.1,1,0.8481523806051986,0.003035472479099832,-0.030371278041970685,0.8325032351055622,-0.00315027007683149,-0.026423374299531434,0.0536766791341933
4.800000000000001,2,0.5,1.3509263611023012,10,2,10,1,0.1,1,0.8482973670170253,-0.00020229583495859783,-0.034364541458216345,0.8320499894195365,-0.005975249468040446,-0.030059170230025488,0.04717057924388772
4.9,2,0.5,1.2755294042690073,10,2,10,1,0.1,1,0.8480988120459867,-0.0038332929956302695,-0.03823352898666635,0.8312962423419087,-0.009158481428847098,-0.03358630990288028,0.040384832902463495
5.0,2,0.5,1.196944288207913,10,2,10,1,0.1,1,0.8475180363123966,-0.00784440995550895,-0.041964768486179076,0.8302067332104806,-0.012688476254389828,-0.03699241933961892,0.03333977772703932
5.1000000000000005,2,0.5,1.1153674347828333,10,2,10,1,0.1,1,0.8465177383995586,-0.01222123172263033,-0.04554557247899807,0.8287474102184735,-0.016552541281832478,-0.04026583387052764,0.026056365869487244
5.2,2,0.5,1.0310027436429283,10,2,10,1,0.1,1,0.845062120104632,-0.016948112944326157,-0.0489640367123074,0.8268855487577054,-0.020736853514846613,-0.043395592734994576,0.01855610862592935
5.300000000000001,2,0.5,0.9440610825797645,10,2,10,1,0.1,1,0.843117005716961,-0.022008256363772107,-0.05220903652164366,0.8245898598386355,-0.025226528605699985,-0.04637143712897003,0.01086102024919354
5.4,2,0.5,0.8547597604676596,10,2,10,1,0.1,1,0.8406499542975423,-0.02738379234099294,-0.05527022247174958,0.8218305927914592,-0.030005691156194735,-0.04918380742511479,0.002993560697836406
5.5,2,0.5,0.7633219841046633,10,2,10,1,0.1,1,0.8376303618006019,-0.03305585387002476,-0.058138020079629295,0.8185796311621089,-0.03505754479012787,-0.0518238407858508,-0.005023422459767765
5.6000000000000005,2,0.5,0.6699763003118093,10,2,10,1,0.1,1,0.8340295577516684,-0.03900465579850289,-0.06080362572064988,0.8148105814657144,-0.04036444154252951,-0.05428336943621512,-0.013166752832173181
5.7,2,0.5,0.5749560246850888,10,2,10,1,0.1,1,0.8298208927016213,-0.045209570771302915,-0.06325900530051247,0.8104988548435208,-0.04590795170305257,-0.056554918341156994,-0.021412984559857476
5.800000000000001,2,0.5,0.47849865842796396,10,2,10,1,0.1,1,0.8249798187961673,-0.0516492062594307,-0.06549689165700637,0.8056217413981258,-0.05166893222357275,-0.05863170400443636,-0.029738462088196527
5.9,2,0.5,0.3808452947220541,10,2,10,1,0.1,1,0.8194839627644863,-0.05830148159102925,-0.06751078148966261,0.8001584783499033,-0.057627596359880955,-0.06050763180491385,-0.03811938032980447
6.0,2,0.5,0.2822400161197344,10,2,10,1,0.1,1,0.8133131903687475,-0.06514370366029856,-0.0692949328014775,0.7940903109429156,-0.06376358223832453,-0.06217729383989261,-0.04653184498392557
6.1000000000000005,2,0.5,0.1829292844648735,10,2,10,1,0.1,1,0.806449664467196,-0.07215264299748868,-0.07084436144946318,0.787400546447106,-0.07005602129576725,-0.06363596625641903,-0.05495193290747567
6.2,2,0.5,0.08316132486658098,10,2,10,1,0.1,1,0.7988778942299106,-0.07930460960651875,-0.07215483675280528,0.7800746014831984,-0.076483606846843,-0.06487960572116934,-0.06335575241969248
6.300000000000001,2,0.5,-0.016814494734298125,10,2,10,1,0.1,1,0.7905847775464191,-0.086575528044985,-0.07322287693772862,0.772100042506099,-0.08302466150156337,-0.06590484613453716,-0.07171950338549062
6.4,2,0.5,-0.11674828685516017,10,2,10,1,0.1,1,0.781559636721175,-0.09394101131844323,-0.07404574471130779,0.7634666193771146,-0.08965720535643354,-0.06670899351148472,-0.08001953693020679
6.5,2,0.5,-0.21639026906021674,10,2,10,1,0.1,1,0.7717942445220664,-0.10137643637482531,-0.07462143943560963,0.7541662923750057,-0.09635902204648226,-0.06729002186694763,-0.08823241467592931
6.6000000000000005,2,0.5,-0.3154913882864973,10,2,10,1,0.1,1,0.7612828449496964,-0.10885701656089082,-0.07494869125769821,0.7441932522097701,-0.1031077260823692,-0.06764656645645031,-0.09633496731784251
6.7,2,0.5,-0.41380394334679954,10,2,10,1,0.1,1,0.7500221664231332,-0.11635787360614423,-0.07502695401316238,0.7335439341238522,-0.10988082804200548,-0.06777791786771172,-0.10430435249733197
6.800000000000001,2,0.5,-0.5110822040536633,10,2,10,1,0.1,1,0.7380114256090093,-0.12385411174187,-0.07485639378529821,0.7222170245938353,-0.11665580023329909,-0.0676840139213116,-0.11211811169522717
6.9,2,0.5,-0.6070830254168587,10,2,10,1,0.1,1,0.7252523276189936,-0.1313208861627368,-0.07443788190274779,0.7102134622088914,-0.12341014067417778,-0.06736543169450683,-0.11975422614779548
7.0,2,0.5,-0.7015664553792397,10,2,10,1,0.1,1,0.7117490566610455,-0.13873347368454633,-0.07377298318558673,0.6975364318366586,-0.13012143660282788,-0.06682337814591964,-0.12719117156508167
7.1000000000000005,2,0.5,-0.7942963345719204,10,2,10,1,0.1,1,0.6975082589477166,-0.14606734327999651,-0.07286394196673886,0.6841913523568948,-0.13676742726787472,-0.06605967950679796,-0.1344079715389832
7.2,2,0.5,-0.8850408865897049,10,2,10,1,0.1,1,0.682539023261581,-0.15329822011644012,-0.07171367319484657,0.6701858589493023,-0.14332606463097475,-0.06507677085841071,-0.14138424959445522
7.300000000000001,2,0.5,-0.9735732973113995,10,2,10,1,0.1,1,0.6668528493874808,-0.16040215431699392,-0.07032574529164219,0.6555297778638053,-0.1497755746078572,-0.06387768273990559,-0.14810027956138228
7.4,2,0.5,-1.0596722818169868,10,2,10,1,0.1,1,0.650463611956066,-0.1673555861570674,-0.06870436441584449,0.6402350973165124,-0.15609451484075768,-0.062466029357575316,-0.15453703446668174
7.5,2,0.5,-1.1431226374846875,10,2,10,1,0.1,1,0.6333875221867349,-0.17413540555688417,-0.06685436262893155,0.62431593000316,-0.1622618335453887,-0.06084599286291344,-0.16067623340798612
7.6000000000000005,2,0.5,-1.2237157818854385,10,2,10,1,0.1,1,0.6156430750377858,-0.18071901759499967,-0.06478117560110135,0.6077884725850004,-0.16825692448645246,-0.05902230954208747,-0.16650038677003992
7.7,2,0.5,-1.3012502741303347,10,2,10,1,0.1,1,0.5972509963734812,-0.1870844009081371,-0.0624908257795926,0.5906709573297823,-0.17405968231975544,-0.05700025263686979,-0.171992839223647
7.800000000000001,2,0.5,-1.3755323183679482,10,2,10,1,0.1,1,0.5782341860420007,-0.193210162850864,-0.05998990619433096,0.5729836001596499,-0.17965055498913007,-0.05478561580207112,-0.1771378107752362
7.9,2,0.5,-1.4463762481730242,10,2,10,1,0.1,1,0.5586176459003168,-0.19907559972639938,-0.057285554270966425,0.5547485420607234,-0.18501059526219565,-0.05238469441967193,-0.18192043547579523
8.0,2,0.5,-1.5136049906158564,10,2,10,1,0.1,1,0.5384284117930255,-0.2046607480130135,-0.05438543340717723,0.5359897866468621,-0.1901215096677928,-0.04980426692986783,-0.1863267979329744
8.1,2,0.5,-1.57705050885239,10,2,10,1,0.1,1,0.5176954793849162,-0.20994643401361707,-0.0512977127486052,0.5167331322036748,-0.19496570584652323,-0.04705157474257741,-0.19034396736873316
8.200000000000001,2,0.5,-1.6365542221288216,10,2,10,1,0.1,1,0.4964497194672372,-0.21491432540795105,-0.048031040698378574,0.4970060991179996,-0.1995263379805541,-0.04413430113550233,-0.19396002920425648
8.3,2,0.5,-1.691967402150893,10,2,10,1,0.1,1,0.47472379088829864,-0.219546979124444,-0.044594519268305,0.4768378536032346,-0.20378734957688574,-0.04106054994290388,-0.19716411415946616
8.4,2,0.5,-1.7431515448271764,10,2,10,1,0.1,1,0.4525520503311541,-0.2238278842855659,-0.04099768026338253,0.45625912572031174,-0.20773351488323913,-0.03783882228401825,-0.1999464245952262
8.5,2,0.5,-1.789978716457167,10,2,10,1,0.1,1,0.42997045857353505,-0.2277415022314117,-0.037250461129011994,0.43530212580658095,-0.2113504768366643,-0.03447799413160725,-0.20229825838761345
8.6,2,0.5,-1.8323318734989098,10,2,10,1,0.1,1,0.4070164788674795,-0.23127330744207086,-0.03336317568131604,0.41400045393739154,-0.21462478407203608,-0.030987291088639554,-0.20421202976693648
8.700000000000001,2,0.5,-1.8701051551168988,10,2,10,1,0.1,1,0.3837289754689641,-0.23440982358520907,-0.02934648702027365,0.39238900975427604,-0.2175439238637084,-0.027376264827280547,-0.20568128771556138
8.8,2,0.5,-1.903204147779032,10,2,10,1,0.1,1,0.36014810548800685,-0.2371386570810934,-0.025211378794411144,0.37050389469848005,-0.22009635424022286,-0.02365476636394443,-0.20670073113431928
8.9,2,0.5,-1.9315461212412777,10,2,10,1,0.1,1,0.3363152112431399,-0.23944852736376848,-0.020969127008987256,0.3483823159186898,-0.2222715319104026,-0.019832921241463408,-0.20726622155999702
9.0,2,0.5,-1.955060235330194,10,2,10,1,0.1,1,0.3122727053164331,-0.24132929521895627,-0.016631269377349767,0.3260624826459604,-0.22405993902782703,-0.01592110178005578,-0.20737479254328678
9.1,2,0.5,-1.973687717006473,10,2,10,1,0.1,1,0.28806395693235154,-0.24277198657631913,-0.012209576510798504,0.30358350477302226,-0.22545310596962528,-0.011929901033085595,-0.20702465652540863
9.200000000000001,2,0.5,-1.987382007266929,10,2,10,1,0.1,1,0.26373317228037063,-0.24376881493409272,-0.007716020248674305,0.28098528485997565,-0.22644363247496144,-0.007870104386209296,-0.20621520837517318
9.3,2,0.5,-1.996108877517759,10,2,10,1,0.1,1,0.23932527745650908,-0.24431319973990717,-0.003162743503170512,0.25830841211202427,-0.2270252051662716,-0.0037526623749111403,-0.2049470263299803
9.4,2,0.5,-1.9998465151282017,10,2,10,1,0.1,1,0.21488579447028094,-0.24439978216996497,0.001437971763088608,0.23559405144388684,-0.22719261286450132,0.00041133803174094166,-0.2032218696883717
9.5,2,0.5,-1.998585577950756,10,2,10,1,0.1,1,0.1904607207297739,-0.24402443703531165,0.006073735094281269,0.2128838336762792,-0.22694175870509986,0.004610701553196009,-0.20104267378427593
9.600000000000001,2,0.5,-1.9923292176716811,10,2,10,1,0.1,1,0.16609640286670058,-0.24318428239676787,0.01073208005625963,0.1902197430469873,-0.2262696695598199,0.008834153371605858,-0.1984135418835153
9.700000000000001,2,0.5,-1.9810930719334263,10,2,10,1,0.1,1,0.14183941448612825,-0.24187768537527657,0.015400495284708283,0.167644006022428,-0.2251745025022322,0.013070367540366295,-0.1953397343596231
9.8,2,0.5,-1.964905225248665,10,2,10,1,0.1,1,0.11773642872076087,-0.2401042651847443,0.020066456915725634,0.14519897713151753,-0.22365554850736452,0.017307996032377992,-0.19182765476183478
9.9,2,0.5,-1.9438061388036416,10,2,10,1,0.1,1,0.09383409531212872,-0.23786489271872036,0.024717459775930452,0.12292702046568142,-0.22171323360387393,0.02153569889645824,-0.18788483266084754
10.0,2,0.5,-1.917848549326277,10,2,10,1,0.1,1,0.07017891371360793,-0.23516168714226013,0.029341049466910837,0.10087039822415746,-0.21934911658169648,0.02574217243651399,-0.18351990432276674
10.100000000000001,2,0.5,-1.8870973372718127,10,2,10,1,0.1,1,0.04681711222570092,-0.23199800927402917,0.0339248531017077,0.07907116954239038,-0.21656588320326767,0.029916174720464695,-0.17874259152856392
10.200000000000001,2,0.5,-1.8516293646554642,10,2,10,1,0.1,1,0.023794518702983696,-0.2283784517773849,0.038456611571241736,0.05757106559477081,-0.2133673387626217,0.034046556725850524,-0.1735636754772941
10.3,2,0.5,-1.811533282937409,10,2,10,1,0.1,1,0.0011564354213975114,-0.22430882619387277,0.04292421081585239,0.036411382288374795,-0.20975839674848468,0.03812228895366685,-0.16799496956598034
10.4,2,0.5,-1.7669093114403063,10,2,10,1,0.1,1,-0.021052473055641528,-0.21979614729276817,0.047315710759865855,0.015632866215812592,-0.2057450677584599,0.04213249225904965,-0.16204928887782902
10.5,2,0.5,-1.717868986853184,10,2,10,1,0.1,1,-0.04278829846692026,-0.2148486139428234,0.05161937495088906,-0.0047243910051132584,-0.20133444189644925,0.04606646319259051,-0.15574041780437006
10.600000000000001,2,0.5,-1.6645348844478016,10,2,10,1,0.1,1,-0.06400801328714846,-0.2094755864851491,0.05582370069779863,-0.02462105637273679,-0.1965346684591013,0.04991369881682363,-0.14908307527955134
10.700000000000001,2,0.5,-1.6070403117043106,10,2,10,1,0.1,1,-0.08466958251839334,-0.20368756220001025,0.05991744753325784,-0.04401866355950724,-0.1913549357135411,0.05366392496541879,-0.142092877104073
10.8,2,0.5,-1.5455289751119743,10,2,10,1,0.1,1,-0.10473208110818243,-0.19749614968324647,0.06388966839368553,-0.06287972185236484,-0.18580544898226228,0.05730712541662519,-0.13478629575087359
10.9,2,0.5,-1.4801546209777887,10,2,10,1,0.1,1,-0.12415579533799903,-0.19091403566824472,0.06772973263806566,-0.08116780661200544,-0.17989740056307343,0.06083356173647549,-0.1271806194877985
11.0,2,0.5,-1.4110806511407838,10,2,10,1,0.1,1,-0.14290232885068566,-0.18395495214654953,0.07142735280260828,-0.09884765920236496,-0.17364294137108413,0.06423379893328254,-0.11929390835803809
11.100000000000001,2,0.5,-1.3384797145525227,10,2,10,1,0.1,1,-0.1609347152233485,-0.1766336427924623,0.07497261438187973,-0.11588528547208685,-0.16705515011581137,0.06749873056479862,-0.11114494809822144
11.200000000000001,2,0.5,-1.2625332757446417,10,2,10,1,0.1,1,-0.17821751147628268,-0.16896582349132097,0.07835599821211334,-0.1322480440458209,-0.1601479983301083,0.07061959985297941,-0.10275320288171097
11.3,2,0.5,-1.1834311612620187,10,2,10,1,0.1,1,-0.19471688975128285,-0.16096814084353464,0.08156840266758934,-0.1479047336766071,-0.15293631356793883,0.0735880207914712,-0.09413876614412833
11.4,2,0.5,-1.1013710851952752,10,2,10,1,0.1,1,-0.2104007318086276,-0.15265812975042825,0.08460116759262626,-0.16282567733731484,-0.1454357428787384,0.07639600080720076,-0.08532230980526913
11.5,2,0.5,-1.0165581549985168,10,2,10,1,0.1,1,-0.22523871850058608,-0.1440541685270534,0.08744609672731896,-0.17698280172817893,-0.1376627137627566,0.07903596182008923,-0.07632503211548526
11.600000000000001,2,0.5,-0.9292043588275132,10,2,10,1,0.1,1,-0.23920240708300253,-0.13517543019304773,0.09009547572689691,-0.1903497128483295,-0.12963438909621736,0.08150075620112451,-0.06716860417992579
11.700000000000001,2,0.5,-0.8395280356797178,10,2,10,1,0.1,1,-0.25226530981356576,-0.12604183328964266,0.09254209168438404,-0.2029017671926353,-0.12136862413646478,0.0837836855387208,-0.05787511531700751
11.8,2,0.5,-0.747753329660472,10,2,10,1,0.1,1,-0.2644029667579527,-0.11667399371496381,0.09477925410050715,-0.2146161417344169,-0.11288392123645764,0.08587851832571251,-0.048467017084186825
11.9,2,0.5,-0.6541096297394813,10,2,10,1,0.1,1,-0.27559301153765386,-0.1070931693185302,0.09680080865211287,-0.22547189295769995,-0.10419938181726938,0.08777950413287745,-0.03896706698016193
12.0,2,0.5,-0.5588309963978517,10,2,10,1,0.1,1,-0.28581523219518157,-0.09732120550243227,0.09860115230168343,-0.235450014123941,-0.09533465740407793,0.08948138770066197,-0.02939827111581006
12.100000000000001,2,0.5,-0.46215557659878276,10,2,10,1,0.1,1,-0.2950516294972347,-0.08738048001836102,0.10017524825792967,-0.24453349088061488,-0.08630989973811311,0.09097942285179571,-0.019783825974378888
12.200000000000001,2,0.5,-0.36432500854419003,10,2,10,1,0.1,1,-0.3032864672187856,-0.07729384572099779,0.10151863831033592,-0.2527073469360978,-0.07714570981065709,0.09226938435807668,-0.010147060146190198
12.3,2,0.5,-0.2655838177050335,10,2,10,1,0.1,1,-0.3105063139694617,-0.06708457163159658,0.10262745265498557,-0.25995868586040866,-0.06786308362640946,0.09334757659021171,-0.0005113756222386093
12.4,2,0.5,-0.1661788056349928,10,2,10,1,0.1,1,-0.3167000830859083,-0.056776283753698385,0.10349841980738078,-0.26627672801364866,-0.058483359430534995,0.09421084335723222,0.009099811125332355
12.5,2,0.5,-0.06635843309511363,10,2,10,1,0.1,1,-0.3218590687012463,-0.04639290541834158,0.10412887584907948,-0.2716528432385367,-0.04902816530161529,0.0948565778203256,0.018663128194856635
12.600000000000001,2,0.5,0.0336278009687012,10,2,10,1,0.1,1,-0.3259769680673616,-0.035958595377360125,0.10451676908770256,-0.276080575289895,-0.039519362630130436,0.09528272709171959,0.028155306932599652
12.700000000000001,2,0.5,0.1335299830431127,10,2,10,1,0.1,1,-0.3290499027871204,-0.025497685964556586,0.10466066482629194,-0.27955566388867126,-0.029978989831042652,0.09548779685007197,0.037553240630162195
12.8,2,0.5,0.23309840970098727,10,2,10,1,0.1,1,-0.33107643466734266,-0.015034622664035411,0.10455975056760268,-0.2820760595266071,-0.020429205700062986,0.09547085430977771,0.046834042657054015
12.9,2,0.5,0.3320842117299144,10,2,10,1,0.1,1,-0.3320575731489606,-0.004593901799428176,0.10421383760221176,-0.28364193202285476,-0.010892233419945765,0.09523153059975571,0.055975103977524476
13.0,2,0.5,0.43023997617563103,10,2,10,1,0.1,1,-0.3319967767147209,0.005799992533580715,0.10362336042692658,-0.2842556745156259,-0.0013903067945413468,0.09477002430894549,0.06495415006284155
13.100000000000001,2,0.5,0.5273203647455584,10,2,10,1,0.1,1,-0.3308999497523935,0.016122651706881132,0.10278937471815341,-0.28392190147288265,0.008054389717308236,0.09408709735892924,0.07374929692894922
13.200000000000001,2,0.5,0.6230827270267574,10,2,10,1,0.1,1,-0.328775430469104,0.02634980452292145,0.10171355427357509,-0.2826474410153882,0.017419775317210028,0.09318407496997841,0.08233910618564963
13.3,2,0.5,0.7172877069856007,10,2,10,1,0.1,1,-0.32563397542459,0.03645737649134715,0.10039818929213094,-0.2804413216764895,0.026683929769845034,0.09206284136708485,0.09070263896928094
13.4,2,0.5,0.8096998412331966,10,2,10,1,0.1,1,-0.32148873587760585,0.046421553040603164,0.09884617825823767,-0.27731475365722125,0.03582514995429788,0.09072583403782589,0.09881950862640165
