time_step,Amplitude,Angular_Vel,force,mass,K,B,delta_mass,delta_K,delta_B,ideal_disp,ideal_vel,ideal_acc,actual_disp,actual_vel,actual_acc,G(x)
3.5,0,0.5,0,10,2,0,0,0,0,0.005548718430517463,-0.44720669826627446,-0.0011097436861034927,0.005548718430517463,-0.44720669826627446,-0.0011097436861034927,0.0
3.6,0,0.5,0,10,2,0,0,0,0,-0.03916259228249751,-0.4468705033442018,0.007832518456499502,-0.03916259228249751,-0.4468705033442018,0.007832518456499502,0.0
3.7,0,0.5,0,10,2,0,0,0,0,-0.08379559153089035,-0.4456407164933302,0.01675911830617807,-0.08379559153089035,-0.4456407164933302,0.01675911830617807,0.0
3.8000000000000003,0,0.5,0,10,2,0,0,0,0,-0.12826102643859097,-0.4435197967309339,0.025652205287718194,-0.12826102643859097,-0.4435197967309339,0.025652205287718194,0.0
3.9000000000000004,0,0.5,0,10,2,0,0,0,0,-0.17246998321626963,-0.44051198529166313,0.03449399664325393,-0.17246998321626963,-0.44051198529166313,0.03449399664325393,0.0
4.0,0,0.5,0,10,2,0,0,0,0,-0.21633405667598116,-0.4366232967619222,0.043266811335196234,-0.21633405667598116,-0.4366232967619222,0.043266811335196234,0.0
4.1000000000000005,0,0.5,0,10,2,0,0,0,0,-0.2597655342165627,-0.4318615072021461,0.05195310684331254,-0.2597655342165627,-0.4318615072021461,0.05195310684331254,0.0
4.2,0,0.5,0,10,2,0,0,0,0,-0.3026775663632901,-0.42623613869033716,0.06053551327265802,-0.3026775663632901,-0.42623613869033716,0.06053551327265802,0.0
4.3,0,0.5,0,10,2,0,0,0,0,-0.3449843401253585,-0.4197584402310909,0.0689968680250717,-0.3449843401253585,-0.4197584402310909,0.0689968680250717,0.0
4.4,0,0.5,0,10,2,0,0,0,0,-0.38660125968459275,-0.4124413649681751,0.07732025193691855,-0.38660125968459275,-0.4124413649681751,0.07732025193691855,0.0
4.5,0,0.5,0,10,2,0,0,0,0,-0.4274451120313292,-0.40429954437820487,0.08548902240626584,-0.4274451120313292,-0.40429954437820487,0.08548902240626584,0.0
4.6000000000000005,0,0.5,0,10,2,0,0,0,0,-0.46743421932074647,-0.395349259896554,0.0934868438641493,-0.46743421932074647,-0.395349259896554,0.0934868438641493,0.0
4.7,0,0.5,0,10,2,0,0,0,0,-0.5064886155968188,-0.3856084089586205,0.10129772311936376,-0.5064886155968188,-0.3856084089586205,0.10129772311936376,0.0
4.800000000000001,0,0.5,0,10,2,0,0,0,0,-0.5445302010489703,-0.37509646912510763,0.10890604020979407,-0.5445302010489703,-0.37509646912510763,0.10890604020979407,0.0
4.9,0,0.5,0,10,2,0,0,0,0,-0.5814829080427094,-0.3638344612054318,0.1162965816085419,-0.5814829080427094,-0.3638344612054318,0.1162965816085419,0.0
5.0,0,0.5,0,10,2,0,0,0,0,-0.6172728457231373,-0.3518449058886323,0.12345456914462748,-0.6172728457231373,-0.3518449058886323,0.12345456914462748,0.0
5.1000000000000005,0,0.5,0,10,2,0,0,0,0,-0.6518284430481072,-0.33915177792182905,0.13036568860962144,-0.6518284430481072,-0.33915177792182905,0.13036568860962144,0.0
5.2,0,0.5,0,10,2,0,0,0,0,-0.6850805982557238,-0.3257804591580974,0.13701611965114477,-0.6850805982557238,-0.3257804591580974,0.13701611965114477,0.0
5.300000000000001,0,0.5,0,10,2,0,0,0,0,-0.7169628219269653,-0.31175768842827956,0.14339256438539305,-0.7169628219269653,-0.31175768842827956,0.14339256438539305,0.0
5.4,0,0.5,0,10,2,0,0,0,0,-0.7474113592823625,-0.2971115063258594,0.1494822718564725,-0.7474113592823625,-0.2971115063258594,0.1494822718564725,0.0
5.5,0,0.5,0,10,2,0,0,0,0,-0.7763653212421594,-0.2818711996177455,0.1552730642484319,-0.7763653212421594,-0.2818711996177455,0.1552730642484319,0.0
5.6000000000000005,0,0.5,0,10,2,0,0,0,0,-0.8037668110148299,-0.26606724451998215,0.160753362202966,-0.8037668110148299,-0.26606724451998215,0.160753362202966,0.0
5.7,0,0.5,0,10,2,0,0,0,0,-0.8295610351434918,-0.24973124379424047,0.16591220702869836,-0.8295610351434918,-0.24973124379424047,0.16591220702869836,0.0
5.800000000000001,0,0.5,0,10,2,0,0,0,0,-0.8536964135856548,-0.23289586361456974,0.17073928271713099,-0.8536964135856548,-0.23289586361456974,0.17073928271713099,0.0
5.9,0,0.5,0,10,2,0,0,0,0,-0.8761246840512686,-0.21559476930814742,0.17522493681025375,-0.8761246840512686,-0.21559476930814742,0.17522493681025375,0.0
6.0,0,0.5,0,10,2,0,0,0,0,-0.8968009978533685,-0.1978625575795846,0.17936019957067373,-0.8968009978533685,-0.1978625575795846,0.17936019957067373,0.0
6.1000000000000005,0,0.5,0,10,2,0,0,0,0,-0.9156840085035488,-0.17973468661760608,0.18313680170070978,-0.9156840085035488,-0.17973468661760608,0.18313680170070978,0.0
6.2,0,0.5,0,10,2,0,0,0,0,-0.9327359554739021,-0.16124740577640023,0.18654719109478043,-0.9327359554739021,-0.16124740577640023,0.18654719109478043,0.0
6.300000000000001,0,0.5,0,10,2,0,0,0,0,-0.9479227420009246,-0.1424376840073534,0.18958454840018493,-0.9479227420009246,-0.1424376840073534,0.18958454840018493,0.0
6.4,0,0.5,0,10,2,0,0,0,0,-0.9612139993607428,-0.12334313442935825,0.19224279987214857,-0.9612139993607428,-0.12334313442935825,0.19224279987214857,0.0
6.5,0,0.5,0,10,2,0,0,0,0,-0.9725831484462928,-0.1040019394700867,0.19451662968925856,-0.9725831484462928,-0.1040019394700867,0.19451662968925856,0.0
6.6000000000000005,0,0.5,0,10,2,0,0,0,0,-0.9820074557650218,-0.08445277537292165,0.19640149115300437,-0.9820074557650218,-0.08445277537292165,0.19640149115300437,0.0
6.7,0,0.5,0,10,2,0,0,0,0,-0.9894680761010303,-0.06473473401797944,0.19789361522020607,-0.9894680761010303,-0.06473473401797944,0.19789361522020607,0.0
6.800000000000001,0,0.5,0,10,2,0,0,0,0,-0.9949500896119697,-0.04488724459546975,0.19899001792239396,-0.9949500896119697,-0.04488724459546975,0.19899001792239396,0.0
6.9,0,0.5,0,10,2,0,0,0,0,-0.9984425338097477,-0.024949995360351945,0.19968850676194955,-0.9984425338097477,-0.024949995360351945,0.19968850676194955,0.0
7.0,0,0.5,0,10,2,0,0,0,0,-0.9999384257706048,-0.00496285438573602,0.19998768515412096,-0.9999384257706048,-0.00496285438573602,0.19998768515412096,0.0
7.1000000000000005,0,0.5,0,10,2,0,0,0,0,-0.9994347741779142,0.015034210599373876,0.19988695483558283,-0.9994347741779142,0.015034210599373876,0.19988695483558283,0.0
7.2,0,0.5,0,10,2,0,0,0,0,-0.996932586409543,0.03500121205448397,0.1993865172819086,-0.996932586409543,0.03500121205448397,0.1993865172819086,0.0
7.300000000000001,0,0.5,0,10,2,0,0,0,0,-0.9924368662643406,0.05489822266692994,0.19848737325286814,-0.9924368662643406,0.05489822266692994,0.19848737325286814,0.0
7.4,0,0.5,0,10,2,0,0,0,0,-0.9859566028664298,0.0746854552291625,0.19719132057328598,-0.9859566028664298,0.0746854552291625,0.19719132057328598,0.0
7.5,0,0.5,0,10,2,0,0,0,0,-0.9775047545210298,0.09432334192920715,0.19550095090420597,-0.9775047545210298,0.09432334192920715,0.19550095090420597,0.0
7.6000000000000005,0,0.5,0,10,2,0,0,0,0,-0.9670982227717894,0.11377261342539023,0.1934196445543579,-0.9670982227717894,0.11377261342539023,0.1934196445543579,0.0
7.7,0,0.5,0,10,2,0,0,0,0,-0.9547578167854005,0.13299437758450738,0.1909515633570801,-0.9547578167854005,0.13299437758450738,0.1909515633570801,0.0
7.800000000000001,0,0.5,0,10,2,0,0,0,0,-0.9405082133507354,0.1519501972642537,0.1881016426701471,-0.9405082133507354,0.1519501972642537,0.1881016426701471,0.0
7.9,0,0.5,0,10,2,0,0,0,0,-0.9243779073402622,0.17060216719141996,0.18487558146805244,-0.9243779073402622,0.17060216719141996,0.18487558146805244,0.0
8.0,0,0.5,0,10,2,0,0,0,0,-0.9063991533806739,0.18891298968587475,0.1812798306761348,-0.9063991533806739,0.18891298968587475,0.1812798306761348,0.0
8.1,0,0.5,0,10,2,0,0,0,0,-0.886607903040918,0.20684604923969363,0.1773215806081836,-0.886607903040918,0.20684604923969363,0.1773215806081836,0.0
8.200000000000001,0,0.5,0,10,2,0,0,0,0,-0.8650437327299524,0.22436548570150264,0.1730087465459905,-0.8650437327299524,0.22436548570150264,0.1730087465459905,0.0
8.3,0,0.5,0,10,2,0,0,0,0,-0.8417497630807571,0.24143626594124268,0.16834995261615143,-0.8417497630807571,0.24143626594124268,0.16834995261615143,0.0
8.4,0,0.5,0,10,2,0,0,0,0,-0.8167725743654762,0.2580242540928811,0.16335451487309527,-0.8167725743654762,0.2580242540928811,0.16335451487309527,0.0
8.5,0,0.5,0,10,2,0,0,0,0,-0.7901621130747266,0.27409627978469325,0.15803242261494532,-0.7901621130747266,0.27409627978469325,0.15803242261494532,0.0
8.6,0,0.5,0,10,2,0,0,0,0,-0.7619715906952104,0.2896202042718369,0.15239431813904208,-0.7619715906952104,0.2896202042718369,0.15239431813904208,0.0
8.700000000000001,0,0.5,0,10,2,0,0,0,0,-0.7322573789622313,0.30456498491678335,0.14645147579244627,-0.7322573789622313,0.30456498491678335,0.14645147579244627,0.0
8.8,0,0.5,0,10,2,0,0,0,0,-0.7010788968308006,0.318900737196966,0.14021577936616011,-0.7010788968308006,0.318900737196966,0.14021577936616011,0.0
8.9,0,0.5,0,10,2,0,0,0,0,-0.6684984903682339,0.3325987942450722,0.1336996980736468,-0.6684984903682339,0.3325987942450722,0.1336996980736468,0.0
9.0,0,0.5,0,10,2,0,0,0,0,-0.6345813096276451,0.3456317645418309,0.12691626192552904,-0.6345813096276451,0.3456317645418309,0.12691626192552904,0.0
9.1,0,0.5,0,10,2,0,0,0,0,-0.5993951780517012,0.35797358660195466,0.11987903561034025,-0.5993951780517012,0.35797358660195466,0.11987903561034025,0.0
9.200000000000001,0,0.5,0,10,2,0,0,0,0,-0.5630104557000708,0.3695995807649065,0.11260209114001417,-0.5630104557000708,0.3695995807649065,0.11260209114001417,0.0
9.3,0,0.5,0,10,2,0,0,0,0,-0.5254999003384043,0.38048649908656706,0.10509998006768087,-0.5254999003384043,0.38048649908656706,0.10509998006768087,0.0
9.4,0,0.5,0,10,2,0,0,0,0,-0.4869385211680643,0.3906125715716469,0.09738770423361287,-0.4869385211680643,0.3906125715716469,0.09738770423361287,0.0
9.5,0,0.5,0,10,2,0,0,0,0,-0.4474034275632299,0.39995754927525523,0.08948068551264599,-0.4474034275632299,0.39995754927525523,0.08948068551264599,0.0
9.600000000000001,0,0.5,0,10,2,0,0,0,0,-0.4069736749425222,0.4085027447724582,0.08139473498850444,-0.4069736749425222,0.4085027447724582,0.08139473498850444,0.0
9.700000000000001,0,0.5,0,10,2,0,0,0,0,-0.3657301097872141,0.4162310707918161,0.07314602195744282,-0.3657301097872141,0.4162310707918161,0.07314602195744282,0.0
9.8,0,0.5,0,10,2,0,0,0,0,-0.32375520584336004,0.42312707342568384,0.06475104116867202,-0.32375520584336004,0.42312707342568384,0.06475104116867202,0.0
9.9,0,0.5,0,10,2,0,0,0,0,-0.2811328993135699,0.42917696293857854,0.05622657986271398,-0.2811328993135699,0.42917696293857854,0.05622657986271398,0.0
10.0,0,0.5,0,10,2,0,0,0,0,-0.23794842144078582,0.4343686415282692,0.047589684288157165,-0.23794842144078582,0.4343686415282692,0.047589684288157165,0.0
10.100000000000001,0,0.5,0,10,2,0,0,0,0,-0.19428812561993258,0.43869172749872853,0.03885762512398652,-0.19428812561993258,0.43869172749872853,0.03885762512398652,0.0
10.200000000000001,0,0.5,0,10,2,0,0,0,0,-0.1502393176221149,0.44213757610241133,0.030047863524422982,-0.1502393176221149,0.44213757610241133,0.030047863524422982,0.0
10.3,0,0.5,0,10,2,0,0,0,0,-0.10589008102399534,0.44469929689886667,0.02117801620479907,-0.10589008102399534,0.44469929689886667,0.02117801620479907,0.0
10.4,0,0.5,0,10,2,0,0,0,0,-0.061329100283683824,0.4463717674370036,0.012265820056736765,-0.061329100283683824,0.4463717674370036,0.012265820056736765,0.0
10.5,0,0.5,0,10,2,0,0,0,0,-0.01664548110912932,0.4471516431437285,0.0033290962218258642,-0.01664548110912932,0.4471516431437285,0.0033290962218258642,0.0
10.600000000000001,0,0.5,0,10,2,0,0,0,0,0.0280714240417965,0.44703736453675796,-0.0056142848083593,0.0280714240417965,0.44703736453675796,-0.0056142848083593,0.0
10.700000000000001,0,0.5,0,10,2,0,0,0,0,0.07273219518719659,0.4460291602122411,-0.014546439037439319,0.07273219518719659,0.4460291602122411,-0.014546439037439319,0.0
10.8,0,0.5,0,10,2,0,0,0,0,0.11724752521801497,0.44412904629190253,-0.023449505043602995,0.11724752521801497,0.44412904629190253,-0.023449505043602995,0.0
10.9,0,0.5,0,10,2,0,0,0,0,0.16152839931586693,0.44134082233607985,-0.03230567986317339,0.16152839931586693,0.44134082233607985,-0.03230567986317339,0.0
11.0,0,0.5,0,10,2,0,0,0,0,0.20548627051443147,0.43767006386099033,-0.041097254102886296,0.20548627051443147,0.43767006386099033,-0.041097254102886296,0.0
11.100000000000001,0,0.5,0,10,2,0,0,0,0,0.2490332376206882,0.43312411111245824,-0.049806647524137646,0.2490332376206882,0.43312411111245824,-0.049806647524137646,0.0
11.200000000000001,0,0.5,0,10,2,0,0,0,0,0.29208222140824575,0.42771205449100136,-0.05841644428164915,0.29208222140824575,0.42771205449100136,-0.05841644428164915,0.0
11.3,0,0.5,0,10,2,0,0,0,0,0.33454713846033124,0.42144471633176117,-0.06690942769206625,0.33454713846033124,0.42144471633176117,-0.06690942769206625,0.0
11.4,0,0.5,0,10,2,0,0,0,0,0.3763430728587226,0.41433462920607655,-0.07526861457174452,0.3763430728587226,0.41433462920607655,-0.07526861457174452,0.0
11.5,0,0.5,0,10,2,0,0,0,0,0.41738644592978746,0.4063960108869345,-0.0834772891859575,0.41738644592978746,0.4063960108869345,-0.0834772891859575,0.0
11.600000000000001,0,0.5,0,10,2,0,0,0,0,0.45759518505044483,0.3976447359647198,-0.09151903701008897,0.45759518505044483,0.3976447359647198,-0.09151903701008897,0.0
11.700000000000001,0,0.5,0,10,2,0,0,0,0,0.49688888643614093,0.38809830407929885,-0.09937777728722819,0.49688888643614093,0.38809830407929885,-0.09937777728722819,0.0
11.8,0,0.5,0,10,2,0,0,0,0,0.5351889757350269,0.37777580493797996,-0.10703779514700539,0.5351889757350269,0.37777580493797996,-0.10703779514700539,0.0
11.9,0,0.5,0,10,2,0,0,0,0,0.57241886537935,0.3666978801443588,-0.11448377307587002,0.57241886537935,0.3666978801443588,-0.11448377307587002,0.0
12.0,0,0.5,0,10,2,0,0,0,0,0.608504108348609,0.35488668181929006,-0.1217008216697218,0.608504108348609,0.35488668181929006,-0.1217008216697218,0.0
12.100000000000001,0,0.5,0,10,2,0,0,0,0,0.6433725462063534,0.34236582840800395,-0.1286745092412707,0.6433725462063534,0.34236582840800395,-0.1286745092412707,0.0
12.200000000000001,0,0.5,0,10,2,0,0,0,0,0.6769544533048908,0.3291603574328782,-0.13539089066097817,0.6769544533048908,0.3291603574328782,-0.13539089066097817,0.0
12.3,0,0.5,0,10,2,0,0,0,0,0.7091826765880802,0.31529667541799083,-0.14183653531761606,0.7091826765880802,0.31529667541799083,-0.14183653531761606,0.0
12.4,0,0.5,0,10,2,0,0,0,0,0.7399927709555503,0.30080250507820866,-0.14799855419111005,0.7399927709555503,0.30080250507820866,-0.14799855419111005,0.0
12.5,0,0.5,0,10,2,0,0,0,0,0.7693231265291438,0.28570682993738966,-0.15386462530582878,0.7693231265291438,0.28570682993738966,-0.15386462530582878,0.0
12.600000000000001,0,0.5,0,10,2,0,0,0,0,0.7971150922329658,0.2700398364108817,-0.15942301844659318,0.7971150922329658,0.2700398364108817,-0.15942301844659318,0.0
12.700000000000001,0,0.5,0,10,2,0,0,0,0,0.8233130934706809,0.2538328532733371,-0.1646626186941362,0.8233130934706809,0.2538328532733371,-0.1646626186941362,0.0
12.8,0,0.5,0,10,2,0,0,0,0,0.8478647433226473,0.23711828895949513,-0.16957294866452946,0.8478647433226473,0.23711828895949513,-0.16957294866452946,0.0
12.9,0,0.5,0,10,2,0,0,0,0,0.870720946562436,0.21992956703144176,-0.1741441893124872,0.870720946562436,0.21992956703144176,-0.1741441893124872,0.0
13.0,0,0.5,0,10,2,0,0,0,0,0.891835997783962,0.20230105929750952,-0.17836719955679242,0.891835997783962,0.20230105929750952,-0.17836719955679242,0.0
13.100000000000001,0,0.5,0,10,2,0,0,0,0,0.9111676737716989,0.1842680168952122,-0.1822335347543398,0.9111676737716989,0.1842680168952122,-0.1822335347543398,0.0
13.200000000000001,0,0.5,0,10,2,0,0,0,0,0.9286773182640877,0.16586649975314938,-0.18573546365281757,0.9286773182640877,0.16586649975314938,-0.18573546365281757,0.0
13.3,0,0.5,0,10,2,0,0,0,0,0.9443299177947498,0.1471333048040021,-0.18886598355894998,0.9443299177947498,0.1471333048040021,-0.18886598355894998,0.0
13.4,0,0.5,0,10,2,0,0,0,0,0.9580941721382641,0.12810589237608158,-0.19161883442765282,0.9580941721382641,0.12810589237608158,-0.19161883442765282,0.0
13.5,0,0.5,0,10,2,0,0,0,0,0.9699425573725601,0.10882231098281606,-0.19398851147451202,0.9699425573725601,0.10882231098281606,-0.19398851147451202,0.0
13.600000000000001,0,0.5,0,10,2,0,0,0,0,0.9798513810374627,0.08932112114490434,-0.19597027620749255,0.9798513810374627,0.08932112114490434,-0.19597027620749255,0.0
13.700000000000001,0,0.5,0,10,2,0,0,0,0,0.987800828703655,0.0696413187507435,-0.19756016574073101,0.987800828703655,0.0696413187507435,-0.19756016574073101,0.0
13.8,0,0.5,0,10,2,0,0,0,0,0.9937750036886129,0.04982225697729806,-0.1987550007377226,0.9937750036886129,0.04982225697729806,-0.1987550007377226,0.0
13.9,0,0.5,0,10,2,0,0,0,0,0.9977619595217077,0.029903567337938527,-0.19955239190434154,0.9977619595217077,0.029903567337938527,-0.19955239190434154,0.0
14.0,0,0.5,0,10,2,0,0,0,0,0.9997537240569319,0.009925080369934638,-0.1999507448113864,0.9997537240569319,0.009925080369934638,-0.1999507448113864,0.0
14.100000000000001,0,0.5,0,10,2,0,0,0,0,0.9997463144272453,-0.010073253570289438,-0.19994926288544906,0.9997463144272453,-0.010073253570289438,-0.19994926288544906,0.0
14.200000000000001,0,0.5,0,10,2,0,0,0,0,0.9977397453207707,-0.030051444233583954,-0.19954794906415416,0.9977397453207707,-0.030051444233583954,-0.19954794906415416,0.0
14.3,0,0.5,0,10,2,0,0,0,0,0.9937380292143005,-0.04996954185507775,-0.1987476058428601,0.9937380292143005,-0.04996954185507775,-0.1987476058428601,0.0
14.4,0,0.5,0,10,2,0,0,0,0,0.9877491684094345,-0.06978771716216434,-0.19754983368188692,0.9877491684094345,-0.06978771716216434,-0.19754983368188692,0.0
14.5,0,0.5,0,10,2,0,0,0,0,0.9797851385784403,-0.08946634039598071,-0.19595702771568807,0.9797851385784403,-0.08946634039598071,-0.19595702771568807,0.0
14.600000000000001,0,0.5,0,10,2,0,0,0,0,0.9698618648674773,-0.10896606070174786,-0.19397237297349545,0.9698618648674773,-0.10896606070174786,-0.19397237297349545,0.0
14.700000000000001,0,0.5,0,10,2,0,0,0,0,0.9579991904337141,-0.1282478851371742,-0.19159983808674283,0.9579991904337141,-0.1282478851371742,-0.19159983808674283,0.0
14.8,0,0.5,0,10,2,0,0,0,0,0.9442208368961371,-0.1472732567215334,-0.18884416737922743,0.9442208368961371,-0.1472732567215334,-0.18884416737922743,0.0
14.9,0,0.5,0,10,2,0,0,0,0,0.9285543563782525,-0.16600413100659617,-0.1857108712756505,0.9285543563782525,-0.16600413100659617,-0.1857108712756505,0.0
15.0,0,0.5,0,10,2,0,0,0,0,0.9110310766285525,-0.18440305221412673,-0.18220621532571052,0.9110310766285525,-0.18440305221412673,-0.18220621532571052,0.0
15.100000000000001,0,0.5,0,10,2,0,0,0,0,0.891686038374214,-0.20243322858757956,-0.17833720767484282,0.891686038374214,-0.20243322858757956,-0.17833720767484282,0.0
15.200000000000001,0,0.5,0,10,2,0,0,0,0,0.8705579252458152,-0.22005860609173725,-0.17411158504916305,0.8705579252458152,-0.22005860609173725,-0.17411158504916305,0.0
15.3,0,0.5,0,10,2,0,0,0,0,0.8476889864107476,-0.23724393983068323,-0.16953779728214954,0.8476889864107476,-0.23724393983068323,-0.16953779728214954,0.0
15.4,0,0.5,0,10,2,0,0,0,0,0.8231249520860449,-0.2539548646874329,-0.164624990417209,0.8231249520860449,-0.2539548646874329,-0.164624990417209,0.0
15.5,0,0.5,0,10,2,0,0,0,0,0.7969149421105853,-0.2701579643795044,-0.15938298842211707,0.7969149421105853,-0.2701579643795044,-0.15938298842211707,0.0
15.600000000000001,0,0.5,0,10,2,0,0,0,0,0.7691113677454047,-0.2858208383570164,-0.15382227354908096,0.7691113677454047,-0.2858208383570164,-0.15382227354908096,0.0
15.700000000000001,0,0.5,0,10,2,0,0,0,0,0.7397698268954704,-0.30091216604583393,-0.14795396537909408,0.7397698268954704,-0.30091216604583393,-0.14795396537909408,0.0
15.8,0,0.5,0,10,2,0,0,0,0,0.7089489929914043,-0.31540176954517557,-0.14178979859828086,0.7089489929914043,-0.31540176954517557,-0.14178979859828086,0.0
