time_step,Amplitude,Angular_Vel,force,mass,K,B,delta_mass,delta_K,delta_B,ideal_disp,ideal_vel,ideal_acc,actual_disp,actual_vel,actual_acc,G(x)
0.19,1,0.1,0.01899885685396732,2,27.922743169470646,27.127449487463984,0,1,1,3.0597394495079146e-05,0.00041782962385405044,0.0034049208251797094,3.0109396311115136e-05,0.00040933539731632224,0.003307224903013637,-0.00021972239681371868
0.2,1,0.1,0.019998666693333084,2,27.922743169470646,27.127449487463984,0,1,1,3.4937064414907186e-05,0.00044945759582659667,0.003415244894518687,3.435967226995431e-05,0.00043991830903064377,0.0033155553505060044,-0.00023713899065029904
0.21,1,0.1,0.02099845653403382,2,27.922743169470646,27.127449487463984,0,1,1,3.959362693829549e-05,0.0004811036469711393,0.003420889488221837,3.891564038606708e-05,0.0004705470667283126,0.0033188103054985823,-0.00025473135355718983
0.22,1,0.1,0.021998225376279774,2,27.922743169470646,27.127449487463984,0,1,1,4.45674011207741e-05,0.0005127444910924307,0.00342216549948414,4.377854611552007e-05,0.0005011401895610415,0.0033181171813157196,-0.0002724593678382808
0.23,1,0.1,0.022997972220302185,2,27.922743169470646,27.127449487463984,0,1,1,4.985654428084843e-05,0.0005444101574762394,0.003418690845815859,4.8946277469759275e-05,0.0005317298441933691,0.0033130536372083037,-0.0002903380608315642
0.24,1,0.1,0.02399769606635429,2,27.922743169470646,27.127449487463984,0,1,1,5.546271480086994e-05,0.000576015336348144,0.003411598992349572,5.4420315497202945e-05,0.0005622703532889182,0.003304240148797274,-0.00030834533439306057
0.25,1,0.1,0.024997395914712332,2,27.922743169470646,27.127449487463984,0,1,1,6.138426316142766e-05,0.0006075625114217122,0.003400878780369666,6.019902353084607e-05,0.000592704211625869,0.0032925086222814794,-0.0003264516175783575
0.26,1,0.1,0.025997070765676544,2,27.922743169470646,27.127449487463984,0,1,1,6.762090920498118e-05,0.0006389504997319786,0.0033879060392953218,6.628193575310563e-05,0.0006230222265904305,0.00327799457656222,-0.00034465208117176807
0.27,1,0.1,0.026996719619572153,2,27.922743169470646,27.127449487463984,0,1,1,7.417092904501701e-05,0.0006702155533497541,0.003372212623999468,7.266689657699914e-05,0.0006531675502310191,0.0032615281784897678,-0.00036291722340400914
0.28,1,0.1,0.027996341476750394,2,27.922743169470646,27.127449487463984,0,1,1,8.103331918600808e-05,0.000701290807088057,0.003354718985822818,7.935267702283904e-05,0.0006831428444380836,0.0032430892648771014,-0.0003812477607304613
0.29,1,0.1,0.028995935337589485,2,27.922743169470646,27.127449487463984,0,1,1,8.820529467203128e-05,0.0007321747071975193,0.003354718985822818,8.633690080208495e-05,0.000712884726283282,0.0032430892648771014,-0.0003996108135426835
0.3,1,0.1,0.02999550020249566,2,27.922743169470646,27.127449487463984,0,1,1,9.568442559655148e-05,0.0007628647237472899,0.003314577151011029,9.361733015519478e-05,0.0007424986648398191,0.0032016182582069795,-0.00041805799749750696
0.31,1,0.1,0.030995035071904133,2,27.922743169470646,27.127449487463984,0,1,1,0.00010346984022368746,0.0007933597294031652,0.0032920236563897427,0.00010119350584352906,0.0007718511950206103,0.0031790178960962433,-0.00043652235043206965
0.32,1,0.1,0.03199453894628012,2,27.922743169470646,27.127449487463984,0,1,1,0.0001115586199341522,0.0008236242603648513,0.003268345366910405,0.00010906149786679798,0.0008009739516824756,0.0031554134435388503,-0.0004550177247746368
0.33,1,0.1,0.03299401082611982,2,27.922743169470646,27.127449487463984,0,1,1,0.00011994893949604826,0.0008536333709715456,0.003243905621638543,0.00011721995674962575,0.0008298600770182584,0.0031309203623599517,-0.00047354001688394205
0.34,1,0.1,0.03399344971195145,2,27.922743169470646,27.127449487463984,0,1,1,0.00012863801650446488,0.0008833985753846218,0.0032185865921115905,0.00012566596467316788,0.0008584919229228022,0.003105828546579352,-0.000492078943797985
0.35000000000000003,1,0.1,0.034992854604336196,2,27.922743169470646,27.127449487463984,0,1,1,0.00013762401453153535,0.0009128532439334862,0.0031933171641736766,0.00013439691348812206,0.0008868666490047315,0.00308021516037632,-0.0005106317812464268
0.36,1,0.1,0.03599222450386925,2,27.922743169470646,27.127449487463984,0,1,1,0.0001469029160931476,0.0009420285968155971,0.003167729465546153,0.00014341015804717302,0.0009149610402037482,0.0030544444467246194,-0.0005291855991254606
0.37,1,0.1,0.036991558411180805,2,27.922743169470646,27.127449487463984,0,1,1,0.0001564719694432621,0.0009709999179903948,0.003140840283789617,0.00015270278839242478,0.000942773799188831,0.00302857623322816,-0.0005477382937906279
0.38,1,0.1,0.03799085532693704,2,27.922743169470646,27.127449487463984,0,1,1,0.0001663302121052561,0.0009996894423482789,0.0031137173412722104,0.00016227284399768333,0.0009703651787057992,0.003001790994085567,-0.0005663190113517413
0.39,1,0.1,0.0389901142518411,2,27.922743169470646,27.127449487463984,0,1,1,0.0001764737247632724,0.0010281087178316247,0.003086258224258818,0.00017211699937357808,0.000997656249009178,0.002975246367000359,-0.000584886624191378
0.4,1,0.1,0.03998933418663417,2,27.922743169470646,27.127449487463984,0,1,1,0.00018689963238318987,0.0010562765540103386,0.0030582474447109482,0.00018223375716895228,0.0010247068984217656,0.0029481212532073897,-0.0006034703277953589
0.41000000000000003,1,0.1,0.04098851413209638,2,27.922743169470646,27.127449487463984,0,1,1,0.00019760626385039842,0.0010841685846284582,0.0030300383312596157,0.0001926186414315289,0.0010515010681849592,0.0029207057274665237,-0.000622059854808244
0.42,1,0.1,0.04198765308904786,2,27.922743169470646,27.127449487463984,0,1,1,0.00020858977012392702,0.0011117810361964515,0.00300173530477946,0.00020327046057647106,0.0010780405825896108,0.0028929908658145275,-0.0006406555215830409
0.43,1,0.1,0.04298675005834977,2,27.922743169470646,27.127449487463984,0,1,1,0.00021984866032533887,0.0011390951006874925,0.0029736137873077424,0.0002141862365678496,0.0011042853502990031,0.0028655830686903448,-0.0006592357934334264
0.44,1,0.1,0.04398580404090519,2,27.922743169470646,27.127449487463984,0,1,1,0.0002313788305414099,0.0011661332879593545,0.0029454252580386276,0.00022536299196208455,0.0011302383936613023,0.002838482388990814,-0.0006778006928116934
0.45,1,0.1,0.04498481403766024,2,27.922743169470646,27.127449487463984,0,1,1,0.0002431783530603136,0.0011928935587388891,0.00291722379108594,0.00023679777015369325,0.0011559029262302543,0.0028116858892241734,-0.0006963503481919737
0.46,1,0.1,0.045983779049605,2,27.922743169470646,27.127449487463984,0,1,1,0.00025524346315444193,0.0012193777921884546,0.0028890359592648107,0.0002484876198626264,0.0011812800541310712,0.002785220193202392,-0.0007148838369968488
0.47000000000000003,1,0.1,0.04698269807777455,2,27.922743169470646,27.127449487463984,0,1,1,0.0002675726526568345,0.0012455671432747807,0.0028611379280161766,0.00026043053145339434,0.001206436158801679,0.002758180293257487,-0.0007334333451275367
0.48,1,0.1,0.047981570123249925,2,27.922743169470646,27.127449487463984,0,1,1,0.00028016193052457495,0.001271483603377601,0.0028332866332922892,0.00027262320386732113,0.0012312905405688507,0.002731748365757295,-0.0007519568722180859
0.49,1,0.1,0.04898039418715918,2,27.922743169470646,27.127449487463984,0,1,1,0.000293009366278638,0.0012971263769684335,0.002805519318121538,0.00028506357145280647,0.0012559186645216525,0.002704892463180805,-0.0007704911179872295
0.5,1,0.1,0.04997916927067833,2,27.922743169470646,27.127449487463984,0,1,1,0.00030611123600185957,0.0013224975945267052,0.002777858576846686,0.00029774890997748044,0.0012802955378246256,0.0026780029746110686,-0.000789022223901053
0.51,1,0.1,0.050977894375032376,2,27.922743169470646,27.127449487463984,0,1,1,0.0003194660488081623,0.0013475806319307785,0.002750550209904748,0.00031067646322172575,0.0013043865852408274,0.0026516055159919493,-0.0008075315242312766
0.52,1,0.1,0.0519765685014963,2,27.922743169470646,27.127449487463984,0,1,1,0.0003330699501081177,0.0013723961377164397,0.0027233674622327703,0.0003238434678976156,0.0013281951742016886,0.0026256921902657136,-0.000826019321049652
0.53,1,0.1,0.05297519065139605,2,27.922743169470646,27.127449487463984,0,1,1,0.00034692103488747874,0.0013969446793630808,0.002696328733971234,0.00033724702537969687,0.001351726019677618,0.00260023810614909,-0.0008444865225286575
0.54,1,0.1,0.05397375982610956,2,27.922743169470646,27.127449487463984,0,1,1,0.0003610156460889711,0.0014212286769636861,0.002669451757869523,0.00035088516913762984,0.001375040869810711,0.002574402794183155,-0.0008629630194741704
0.55,1,0.1,0.05497227502706774,2,27.922743169470646,27.127449487463984,0,1,1,0.0003753523311407536,0.0014452322145850581,0.0026429721938752504,0.00036475471420320267,0.0013980638934169278,0.002549298282991487,-0.0008814093038100653
0.56,1,0.1,0.05597073525575548,2,27.922743169470646,27.127449487463984,0,1,1,0.0003899273851060232,0.0014689762202232891,0.002616657407151838,0.0003788537190365657,0.0014208757617374696,0.002523817612514756,-0.0008998647403870176
0.5700000000000001,1,0.1,0.05696913951371262,2,27.922743169470646,27.127449487463984,0,1,1,0.00040473894585095623,0.001492461292775248,0.0025905247731391736,0.0003931795922161199,0.0014434471577816155,0.0024984100651213705,-0.0009183133749988677
0.58,1,0.1,0.05796748680253499,2,27.922743169470646,27.127449487463984,0,1,1,0.00041978343882377817,0.0015156903149177847,0.0025905247731391736,0.00040772968184474875,0.0014657446444142806,0.0024984100651213705,-0.0009367371631295147
0.59,1,0.1,0.0589657761238754,2,27.922743169470646,27.127449487463984,0,1,1,0.0004350594627503546,0.0015386461288370407,0.002539088671470272,0.00042250129706599364,0.0014877852041372639,0.002449138221250132,-0.0009551432506016287
0.6,1,0.1,0.059964006479444595,2,27.922743169470646,27.127449487463984,0,1,1,0.0004505634686855375,0.0015613542457112715,0.002513740014611278,0.0004374921690775755,0.0015096185830139617,0.0024244061977485446,-0.0009735553760457686
0.61,1,0.1,0.06096217687101231,2,27.922743169470646,27.127449487463984,0,1,1,0.0004662936476309004,0.001583810352692842,0.002488621883130723,0.0004527006103925517,0.001531169329030233,0.0024004727124569735,-0.0009919349697113922
0.62,1,0.1,0.061960286300408236,2,27.922743169470646,27.127449487463984,0,1,1,0.00048224651631369235,0.0016060200410003209,0.0024637065714590125,0.00046812335680077597,0.0015525036408637332,0.0023764534712651724,-0.0010103134988322547
0.63,1,0.1,0.06295833376952302,2,27.922743169470646,27.127449487463984,0,1,1,0.0004984207324294301,0.0016279626453779398,0.0024392926187941444,0.00048375825411576677,0.001573595506942976,0.0023527449471911705,-0.0010286768805293713
0.64,1,0.1,0.06395631828030929,2,27.922743169470646,27.127449487463984,0,1,1,0.0005148129047196998,0.0016496814316266798,0.002414840027315961,0.0004996028667625877,0.0015944492644522634,0.0023293208659992785,-0.0010470260656074257
0.65,1,0.1,0.0649542388347826,2,27.922743169470646,27.127449487463984,0,1,1,0.0005314214837109515,0.0016711599070400652,0.0023905936333391475,0.0005156546181476993,0.001615079380760751,0.0023060145246763,-0.0010653669994542252
0.66,1,0.1,0.06595209443502249,2,27.922743169470646,27.127449487463984,0,1,1,0.0005482429861570434,0.0016923973087329639,0.002366611916361128,0.0005319112219422348,0.001635462581746852,0.0022831858085529616,-0.0010836869018445434
0.67,1,0.1,0.06694988408317346,2,27.922743169470646,27.127449487463984,0,1,1,0.0005652761223405709,0.0017133765314671556,0.0023431443944209596,0.0005483705572182393,0.0016556399428196255,0.002260287216982019,-0.0011020052500189323
0.68,1,0.1,0.0679476067814459,2,27.922743169470646,27.127449487463984,0,1,1,0.0005825176485523768,0.0017341395292061398,0.0023196668032398927,0.0005650309999982329,0.0016756199485014544,0.0022372224120230898,-0.0011203254742498435
0.6900000000000001,1,0.1,0.06894526153211723,2,27.922743169470646,27.127449487463984,0,1,1,0.0005999660675412923,0.0017546713002570915,0.0022964030264687255,0.0005818901256489017,0.0016953338012517692,0.0022149935080117995,-0.0011386119634503354
0.7000000000000001,1,0.1,0.06994284733753277,2,27.922743169470646,27.127449487463984,0,1,1,0.0006176179830655735,0.0017749705766493653,0.0022734171798779058,0.0005989452188271807,0.0017148089069322595,0.0021932538452106853,-0.00115687706287972
0.71,1,0.1,0.07094036320010678,2,27.922743169470646,27.127449487463984,0,1,1,0.000635472161814908,0.0017950190049645669,0.0022509749240933307,0.0006161939792714097,0.0017340520175760964,0.0021719412310295116,-0.0011751229984237532
0.72,1,0.1,0.07193780812232353,2,27.922743169470646,27.127449487463984,0,1,1,0.0006535255077286561,0.001814858735388592,0.002228547272090785,0.000633633794262441,0.0017531081137917212,0.002150460355316925,-0.001193370954027081
0.73,1,0.1,0.07293518110673816,2,27.922743169470646,27.127449487463984,0,1,1,0.0006717765801435585,0.0018344830002895278,0.0022062456330793605,0.0006512631377410322,0.0017719611856755269,0.0021290579471377642,-0.0012116121617082795
0.74,1,0.1,0.07393248115597774,2,27.922743169470646,27.127449487463984,0,1,1,0.0006902220720303608,0.0018538792158766097,0.002184286362111017,0.000669080250238446,0.001790603858749998,0.0021078626647586755,-0.001229842054494222
0.75,1,0.1,0.07492970727274235,2,27.922743169470646,27.127449487463984,0,1,1,0.0007088608095836836,0.0018730302233386962,0.002162918085860128,0.000687082224474931,0.0018090089205958012,0.0020872987607576006,-0.001248045572535366
0.76,1,0.1,0.07592685845980592,2,27.922743169470646,27.127449487463984,0,1,1,0.0007276898424123245,0.0018919933209665097,0.002141404318977894,0.0007052678518275852,0.001827216498435303,0.002066818876656296,-0.0012662421751314442
0.77,1,0.1,0.07692393372001735,2,27.922743169470646,27.127449487463984,0,1,1,0.000746707906605855,0.0019107614704245296,0.002119857674857577,0.000723633716687933,0.0018451856140912237,0.002047048214068337,-0.0012844096653895783
0.78,1,0.1,0.07792093205630148,2,27.922743169470646,27.127449487463984,0,1,1,0.0007659121289384463,0.0019293243441309421,0.002098457849612021,0.0007421790031333185,0.0018630050759276737,0.0020267490974290557,-0.001302592039530496
0.79,1,0.1,0.07891785247166004,2,27.922743169470646,27.127449487463984,0,1,1,0.0007853010504854856,0.0019476536434316835,0.0020776085484850715,0.0007609007958219604,0.0018806420906543296,0.0020064243838886706,-0.001320771443238145
0.8,1,0.1,0.07991469396917271,2,27.922743169470646,27.127449487463984,0,1,1,0.0008048720900287579,0.001965783558503471,0.0020568815642172684,0.0007797986094091322,0.0018980443610858145,0.0019868160869574627,-0.0013389214852474734
0.81,1,0.1,0.08091145555199807,2,27.922743169470646,27.127449487463984,0,1,1,0.0008246235371220448,0.0019837276308912856,0.0020361166047744086,0.0007988690047376315,0.0019152703562962169,0.001967151150180965,-0.0013570696805169243
0.8200000000000001,1,0.1,0.0819081362233746,2,27.922743169470646,27.127449487463984,0,1,1,0.0008445534061092037,0.0020014491922221655,0.0020158382539766408,0.0008181111059771008,0.001932302884764482,0.001947683517706713,-0.0013752069953707913
0.8300000000000001,1,0.1,0.08290473498662175,2,27.922743169470646,27.127449487463984,0,1,1,0.0008646597798799429,0.002018969347543431,0.001995786515920273,0.00083752247038636,0.0019491360908403805,0.001928530368835328,-0.0013933292806133702
0.84,1,0.1,0.08390125084514082,2,27.922743169470646,27.127449487463984,0,1,1,0.0008849398269416246,0.002036253036138595,0.0019764759777345566,0.0008571011032797117,0.001965770739444178,0.0019097092935304663,-0.001411435921361945
0.85,1,0.1,0.08489768280241602,2,27.922743169470646,27.127449487463984,0,1,1,0.000905392316060524,0.002053365947077696,0.0019570323424084896,0.0008768447219951396,0.001982181149891736,0.0018916139700308164,-0.0014295129359434377
0.86,1,0.1,0.08589402986201553,2,27.922743169470646,27.127449487463984,0,1,1,0.0009260149407393338,0.002070291774377138,0.0019377084834652641,0.000896752208552282,0.001998452616102689,0.00187306051744183,-0.0014476024123274854
0.87,1,0.1,0.08689029102759231,2,27.922743169470646,27.127449487463984,0,1,1,0.0009468050979114025,0.002087012380320664,0.0019187862601029622,0.0009168207646491816,0.0020145509724746945,0.0018545694005014622,-0.001465685868561938
0.88,1,0.1,0.08788646530288531,2,27.922743169470646,27.127449487463984,0,1,1,0.0009677617632064874,0.002103507176308145,0.0019005587339096484,0.0009370500580876493,0.002030440600610675,0.0018366458524529412,-0.0014837453293491622
0.89,1,0.1,0.08888255169172032,2,27.922743169470646,27.127449487463984,0,1,1,0.000988882445443081,0.0021198604508535102,0.0018819169209069384,0.0009574373986760932,0.0020461751059070894,0.0018185743875288405,-0.0015018062522915913
0.9,1,0.1,0.08987854919801105,2,27.922743169470646,27.127449487463984,0,1,1,0.0010101661035922694,0.0021360107313841675,0.0018637086542971186,0.0009779811946905403,0.0020617333774627937,0.0018006744241006196,-0.001519857286076667
0.91,1,0.1,0.09087445682576009,2,27.922743169470646,27.127449487463984,0,1,1,0.0010316100435548493,0.0021519701929131043,0.001845805910876623,0.000998679247014505,0.002077115496279256,0.0017829761272278866,-0.0015378973716468805
0.92,1,0.1,0.09187027357905986,2,27.922743169470646,27.127449487463984,0,1,1,0.001053212675630284,0.002167778547413509,0.0018276917448182169,0.0010195302516340658,0.0020922889779727487,0.0017659547082179306,-0.0015559096148034073
0.93,1,0.1,0.09286599846209372,2,27.922743169470646,27.127449487463984,0,1,1,0.0010749729710278872,0.0021834410527654955,0.0018093087051040246,0.0010405325223958224,0.0021073276493312645,0.0017485957736282625,-0.0015739300858635436
0.9400000000000001,1,0.1,0.09386163047913684,2,27.922743169470646,27.127449487463984,0,1,1,0.0010968889493554034,0.002198898784937287,0.0017914831722116165,0.0010616843597640116,0.0021221873630835005,0.0017315442782864527,-0.0015919358614237562
0.9500000000000001,1,0.1,0.09485716863455732,2,27.922743169470646,27.127449487463984,0,1,1,0.001118958335358929,0.002214214777556199,0.0017733914432197205,0.0010829835119124862,0.0021368858359403727,0.0017145831259255187,-0.0016099346739264294
0.96,1,0.1,0.09585261193281704,2,27.922743169470646,27.127449487463984,0,1,1,0.0011411800402019764,0.0022293613523469468,0.0017554236425174306,0.001104429055716289,0.0021513853732138795,0.0016982552961457842,-0.0016279072144650842
0.97,1,0.1,0.09684795937847283,2,27.922743169470646,27.127449487463984,0,1,1,0.001163552266187129,0.002244287302949518,0.0017382989196771254,0.001126018729089989,0.0021657039754506536,0.0016823398493505705,-0.0016458613522703212
0.98,1,0.1,0.09784320997617732,2,27.922743169470646,27.127449487463984,0,1,1,0.0011860732172511781,0.0022590481045896434,0.0017212894018390525,0.0011477503674985389,0.002179858497375363,0.0016666305498034342,-0.001663804432436951
0.99,1,0.1,0.09883836273067999,2,27.922743169470646,27.127449487463984,0,1,1,0.0012087409245110695,0.0022736328233099227,0.001704570384874416,0.00116962304513873,0.002193895369840456,0.0016504872975348917,-0.001681759207489593
1.0,1,0.1,0.09983341664682815,2,27.922743169470646,27.127449487463984,0,1,1,0.0012315536111044063,0.0022880672265945946,0.0016878166755795072,0.0011916356760108679,0.002207774744838451,0.0016344857114225404,-0.0016997052104246594
1.01,1,0.1,0.100828370729568,2,27.922743169470646,27.127449487463984,0,1,1,0.0012545093787548697,0.002302342868249188,0.001671168840825403,0.001213785684688405,0.0022215032265530256,0.001618569658718351,-0.0017176444556207151
1.02,1,0.1,0.10182322398394551,2,27.922743169470646,27.127449487463984,0,1,1,0.0012776072410632259,0.002316428238502523,0.0016550675444843635,0.0012360725391219588,0.00223510403354617,0.0016024197966443693,-0.0017355882863340645
1.03,1,0.1,0.10281797541510754,2,27.922743169470646,27.127449487463984,0,1,1,0.0013008454581172391,0.0023303821439504017,0.0016387389442124693,0.0012584945767307786,0.0022485110008865954,0.001586990196353378,-0.0017535027888086869
1.04,1,0.1,0.10381262402830271,2,27.922743169470646,27.127449487463984,0,1,1,0.0013242223414990052,0.0023441372977914604,0.0016231187749163913,0.0012810501869471456,0.002261766496122459,0.001571707805952595,-0.0017714083415348025
1.05,1,0.1,0.1048071688288825,2,27.922743169470646,27.127449487463984,0,1,1,0.001347735992230187,0.002357753581751784,0.0016074208323642487,0.0013037370637856468,0.0022748283011920275,0.001557199219029099,-0.0017892826824888373
1.06,1,0.1,0.1058016088223022,2,27.922743169470646,27.127449487463984,0,1,1,0.0013713849844157184,0.002371195344165798,0.0015921480961130705,0.001326554288854049,0.0022877677555337155,0.001542473921296663,-0.0018071610221938822
1.07,1,0.1,0.10679594301412189,2,27.922743169470646,27.127449487463984,0,1,1,0.0013951677088854524,0.00238451074555041,0.001576669299170396,0.0013495000588936781,0.002300582988526635,0.001527583801026338,-0.0018250415237101565
1.08,1,0.1,0.10779017041000748,2,27.922743169470646,27.127449487463984,0,1,1,0.0014190823786131017,0.0023976797264895636,0.0015612809741051177,0.0013725732756239856,0.002313222078829757,0.0015132744511427362,-0.0018428976772268714
1.09,1,0.1,0.10878429001573162,2,27.922743169470646,27.127449487463984,0,1,1,0.0014431281133861337,0.002410664895317807,0.001546502083035712,0.0013957723349819506,0.002325732742717576,0.001498897502933312,-0.0018607525388497632
1.1,1,0.1,0.10977830083717482,2,27.922743169470646,27.127449487463984,0,1,1,0.0014673032305043976,0.002423519217083248,0.0015316372183709383,0.0014190953594399383,0.0023381303074629396,0.0014842640524166985,-0.001878612833451439
1.11,1,0.1,0.11077220188032634,2,27.922743169470646,27.127449487463984,0,1,1,0.001491606076931238,0.002436211034748288,0.0015171383491085766,0.0014425417856095588,0.002350355723003851,0.0014702122137743856,-0.001896448754306705
1.12,1,0.1,0.1117659921512852,2,27.922743169470646,27.127449487463984,0,1,1,0.0015160351280291682,0.0024487894945173496,0.0015023596587396618,0.0014661100619723746,0.0023624594382683473,0.0014560544273030211,-0.0019142847501203608
1.1300000000000001,1,0.1,0.11275967065626122,2,27.922743169470646,27.127449487463984,0,1,1,0.0015405888859965607,0.002461206439761534,0.0014879747449931396,0.0014897985566222017,0.0023744006821494663,0.0014423871893350301,-0.001932099619385834
1.1400000000000001,1,0.1,0.11375323640157599,2,27.922743169470646,27.127449487463984,0,1,1,0.0015652660287016574,0.0024734813880202223,0.0014737368392707256,0.0015136054478859806,0.002386221566057142,0.0014286441036443567,-0.0019499135069715613
1.1500000000000001,1,0.1,0.11474668839366384,2,27.922743169470646,27.127449487463984,0,1,1,0.0015900654217984153,0.0024856145781025473,0.0014596580426748593,0.0015375298796827068,0.002397858453365035,0.0014157320215501326,-0.001967694166523871
1.16,1,0.1,0.11574002563907282,2,27.922743169470646,27.127449487463984,0,1,1,0.001614985769594035,0.002497626556959624,0.0014596580426748593,0.0015615699479761453,0.00240940577046467,0.0014157320215501326,-0.0019854878592204077
1.17,1,0.1,0.11673324714446584,2,27.922743169470646,27.127449487463984,0,1,1,0.001640025421087608,0.0025094667708435076,0.0014319027267535034,0.0015857250093110982,0.0024208260729736038,0.0013890334386268306,-0.002003275541142351
1.18,1,0.1,0.11772635191662144,2,27.922743169470646,27.127449487463984,0,1,1,0.0016651828895535622,0.002521179475530483,0.0014183544450681006,0.0016099937481176747,0.0024321389097115846,0.0013755259529760998,-0.0020210663289146297
1.19,1,0.1,0.11871933896243493,2,27.922743169470646,27.127449487463984,0,1,1,0.0016904565947087975,0.0025327368468450826,0.0014052313757072325,0.0016343749994987644,0.002443277088930645,0.0013627888532768417,-0.002038826044214705
1.2,1,0.1,0.11971220728891936,2,27.922743169470646,27.127449487463984,0,1,1,0.00171584544232414,0.0025441786559099334,0.0013920088545574597,0.0016588671069591937,0.0024543187072982127,0.0013497472681937121,-0.002056592907128703
